msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02001482,2.9177718832891246,1,2.3,0.2393193892436789,29.321668909825032,31.73716162379771,0.1956310973500953,0.1890244870521336,0.2297065216093924
E02001483,1.9704433497536944,2,1.0,0.2149762418485817,37.345360824742265,39.81045341720396,0.2003798317140777,0.1954970407338111,0.2262020805894392
E02001484,2.990033222591362,2,0.8,0.14902482489158697,33.498338870431894,35.17512738764842,0.1802325031914347,0.1804359353932328,0.2299440268363917
E02001485,6.692913385826772,3,1.4,0.2942147017189346,40.78346456692913,42.34961116678622,0.2116257985313666,0.2034932504601258,0.2704036278087941
E02001486,5.88235294117647,2,1.5,0.20476796005164155,37.214285714285715,38.82954320749641,0.1859066972291537,0.1846870605606494,0.2220436746476602
E02001487,1.2594458438287155,7,1.9,0.31905208957486764,30.005037783375315,33.01627113259128,0.1754117247967561,0.1721880933099613,0.2791857394092732
E02001488,5.5813953488372094,4,1.3,0.35453490349402744,34.63720930232558,36.32650936919375,0.2017818046721434,0.2142374286172007,0.3043021274375246
E02001489,1.1560693641618496,1,0.9,0.16688176313609182,36.043352601156066,36.15251345855176,0.2122446160427238,0.1913306138651302,0.1666233026627743
E02001490,33.33333333333333,1,0.5,0.22814618324359565,42.82592592592592,45.35425828174563,0.2219580821705778,0.2146756765344125,0.2373693685711246
E02001491,1.809954751131222,1,1.2,0.2465925538986536,43.0158371040724,41.018712558911,0.246170508805559,0.2086033319554832,0.2297065216093924
E02001492,8.169934640522875,4,1.0,0.37844416475825104,35.467320261437905,38.60013598987486,0.216282549546453,0.2256459778273933,0.2006499266848811
E02001493,0.8403361344537815,8,2.2,0.4058802878490878,32.15384615384615,32.13677744073413,0.1813665704998386,0.1838819673224735,0.3214172555558781
E02001494,1.4084507042253522,1,0.9,0.17656066247112573,35.08450704225352,36.41779173907026,0.1855255230873204,0.1940096619216919,0.2775024136146884
E02001495,9.444444444444445,3,1.1,0.31133669852148615,34.81666666666667,37.96909673923435,0.2171388434388827,0.2130231348515207,0.2899027257800108
E02001496,44.554455445544555,4,1.3,0.35657568239613696,43.96039603960397,44.97544441061983,0.2229978302796803,0.2148023011881736,0.2771048065127954
