msoa,diabetes,opioids,OME,total,asthma,hypertension,depression,anxiety
E02001468,40.26324104486322,40.26324104486322,1071.1829223988323,1594.8965189364103,17.81594287418087,105.95508429872646,53.80193751671526,76.98547742126846
E02001483,39.15650146945683,39.15650146945683,621.7231408837268,1477.2856164857633,15.597266735690626,110.9829334471367,43.85789348653965,61.185238714783324
E02001467,42.05453898499885,42.05453898499885,1041.967822329107,1652.5067159385856,17.816479066727112,107.84262868195275,53.61947016748111,76.93100815382769
E02001496,18.548954375549826,18.548954375549826,300.8736424581992,701.393073776534,7.333266171005897,48.57341099984548,20.991458479322255,31.40941792193677
E02001491,23.59350068433207,23.59350068433207,322.81756611991386,851.6810099109625,9.433515912083163,58.995286448483306,28.336399190037845,41.75977206863905
E02001494,31.357297562563136,31.357297562563136,450.96618652860525,1571.249108734903,14.946738253181238,115.20625416641175,36.677347413722934,55.666467539292185
E02001489,39.80810596478635,39.80810596478635,802.8760173393565,1672.288936753283,15.589223992674077,137.84138866238834,41.26937444295337,56.79495860525613
E02001476,39.413417702053536,39.413417702053536,686.9661746597752,1657.1093677249712,18.639021635205598,107.51334975717599,57.45522446826529,80.49760570069058
E02001474,41.38699148701783,41.38699148701783,741.6073972892448,1691.3361695578028,18.54322468196627,106.92141167861003,59.47531714630279,85.06635708860559
E02001499,3.9132526863279025,3.9132526863279025,70.41222345602327,157.34482509447548,1.6289002932989733,11.332197481791262,4.404785802234908,6.355993782187777
E02001484,46.34876056537818,46.34876056537818,555.2814009847839,1675.7728388659164,18.534854933662743,122.07422307854395,50.353962404805024,69.95780090004463
E02001469,34.69795607596907,34.69795607596907,465.2765691087304,1254.9102205273311,14.548576718461966,89.33900286179032,40.82039556696139,57.319745199826905
E02006933,11.761802708843037,11.761802708843037,90.03032064339723,658.9341686609658,5.815159187489354,26.054664542906043,15.831994666153275,23.806131620339066
E02006934,10.145904221313264,10.145904221313264,92.56536424599136,568.0795505004859,5.951907588550347,27.15544862526271,19.32221785476193,26.95045825026137
E02006932,11.430255222891432,11.430255222891432,101.50629633206654,726.7177498113131,6.91110097559166,29.110532268156227,21.10259411067365,30.843138333911643
