msoa,OME,anxiety,asthma,depression,diabetes,hypertension,opioids,total
E02001857,-0.6401039114311566,-1.0461997170693333,-1.159076430264633,-1.0013680435021384,-1.1233660056151287,-1.1034626943907015,-1.1233660056151287,-1.0707628495087054
E02001844,0.14090218167102503,0.9397446246754902,1.2085009740408506,0.8702041375117727,0.29096761289219886,1.2570199921746534,0.29096761289219886,1.4269399812643884
E02001849,-0.23440624480038094,-0.11863875500485381,-0.18424763901190447,-0.13035947898506875,-0.5548444016134098,-0.1530635782912422,-0.5548444016134098,0.2382328801439765
E02001851,-0.08574162128126514,0.03246221856144089,-0.07644616864995099,0.03474993555440791,-0.48448326629388194,-0.07449011466788906,-0.48448326629388194,0.3156873786663338
E02007038,-0.3358790885315068,-0.3718558577965058,-0.542399213498439,-0.38271218286766684,-0.7098603678285319,-0.4851208392769035,-0.7098603678285319,-0.1796375593954595
E02001916,-0.3967565531863329,-0.3328303405623939,-0.25722920752732786,-0.38847283332154725,-0.053746370432878825,-0.5218406363121145,-0.053746370432878825,-0.36133091384036736
E02001924,-0.6091813737300821,-1.0801640128226775,-1.1957520844668654,-1.0043388737047372,-1.142969110878111,-1.160722112393147,-1.142969110878111,-1.2304795487740459
E02001923,-0.6479853868206966,-1.0640199479328565,-1.0371003414030917,-1.0574612130577514,-0.8272217828729967,-1.1189007835293305,-0.8272217828729967,-0.9785000199711175
E02001929,-0.5331172137133712,-0.7912098653625621,-0.931761314919602,-0.7168230285538899,-0.8787439888036526,-0.8876089508759516,-0.8787439888036526,-0.9412764333424984
E02001934,-0.5594788095839226,-0.8439238262503163,-0.9129574769010959,-0.7699941707677816,-0.9668574099319163,-0.8493848928681629,-0.9668574099319163,-0.9289689555494162
E02006807,-0.18855747985531138,0.3154612158448831,0.4033204382090102,0.2942140118540602,0.08364666350147455,0.5427138975187513,0.08364666350147455,0.22111215925451108
E02001858,-0.43013788391183155,-0.05911451415194539,0.6929243674721002,-0.20685862915889483,2.168243665768958,0.8231873639380257,2.168243665768958,0.8657909078797154
E02001861,-0.532035212078883,-0.36734447952608135,0.2993767093891534,-0.4852831127828778,1.7333150599143758,0.24580242516715428,1.7333150599143758,0.2952720593153447
E02001859,-0.5535834439139289,-0.5605964307228896,-0.17976262776776367,-0.6623353321342347,0.9115161747915531,-0.15982830004798096,0.9115161747915531,-0.05320627093958852
E02001901,1.4495602416149909,0.38763141304356513,0.30826819274626427,0.41438289318210614,-0.32373404296046526,0.32852544205563333,-0.32373404296046526,-0.11989186562542026
E02001899,2.409067435248179,1.3378369565101873,1.3274510609949315,1.2793684804856615,0.6590660393277403,1.3819521454720998,0.6590660393277403,0.8324125781045227
E02001913,0.7624177925090229,-0.04198878411100476,-0.20389129250856625,0.07624106756787424,-0.7062191115879146,-0.2139101713507675,-0.7062191115879146,-0.4984334603934873
E02001911,3.2822868609317055,2.0866459594615923,2.0283226828235215,1.9633426248863526,1.1546588533121014,2.0468488869100816,1.1546588533121014,1.5489090915153931
E02001870,-0.3420044146492789,0.19342633282102448,0.21943279191255588,-0.12263034645546847,0.5785234907057218,-0.0024977362484255496,0.5785234907057218,0.5587036419809391
E02001868,-0.32330774184730826,0.30774187232857975,0.2169706583595806,0.05233736186594846,0.8143701641681084,0.26320504674403455,0.8143701641681084,0.6844413222194324
E02001871,-0.5428574215777293,-0.6148945409413656,-0.8535857396610553,-0.6368699077997911,-0.5367100892352639,-0.6347296560684521,-0.5367100892352639,-0.6589354900630403
E02001880,-0.55532376086218,-0.5177743787443877,-0.5491617654108082,-0.5574413285077456,-0.1306620874673458,-0.5835516737817346,-0.1306620874673458,-0.39093420086989045
E02001882,-0.5648823892677095,-0.7997144702572269,-0.8653135894254608,-0.8463556978042301,-0.7274558927433793,-0.9107990133777368,-0.7274558927433793,-0.7066393033765463
E02001855,2.5525424341835046,3.874523438935908,2.6726344323014715,3.7711059545757615,2.213417787622056,2.185226482101815,2.213417787622056,3.6745446220652345
E02001954,1.6123087163197622,3.0117733183303863,2.6963986278558862,3.043704368106627,1.384071357874649,1.7178802247698546,1.384071357874649,2.8527167300822884
E02001953,-0.06663609166762796,0.3210681810725778,0.046818437392964186,0.42530764330327187,-0.39991546570596626,0.14135029794776927,-0.39991546570596626,-0.017699107388257973
E02001952,-0.3470749029553075,-0.2545160814121424,-0.49954723406384616,-0.10428401031123842,-0.8580526480119375,-0.37939734031023153,-0.8580526480119375,-0.6857823407604157
E02001840,-0.11417328658326062,0.18856282683385958,0.1059185697228582,0.36591571608709533,0.5039143439757318,0.5218763655651859,0.5039143439757318,0.13760111525476684
E02001848,-0.5784160719338161,-0.9219323299308166,-1.010145375301091,-0.8659939187799851,-0.8448829872447707,-0.834954637283334,-0.8448829872447707,-0.9992164657323259
E02001852,-0.6747014510482855,-1.0017503435027744,-1.1821948785922727,-0.9770943908285753,-1.1013589661611383,-1.0680738366039,-1.1013589661611383,-1.1123004043981302
E02001837,0.09449073566200665,0.5482420255758225,0.6028434443252287,0.6954104982071962,0.6342724348661769,0.6103528226422618,0.6342724348661769,0.33142322076777614
E02001836,-0.45796485100569734,-0.6507644563358788,-0.6984471997750846,-0.5647813854705516,-1.0464526099643037,-0.5772556514062509,-1.0464526099643037,-0.7676166055107979
E02001886,-0.3707610033809017,-0.49808301152766743,-0.4496526032969131,-0.46537942417691275,-0.2845525481607888,-0.47196789067881645,-0.2845525481607888,-0.5805359539484515
E02006898,-0.3412702732050175,-0.26377127885859947,-0.003125322087043335,-0.2815878592031548,-0.20898573752654254,-0.3340069299682222,-0.20898573752654254,-0.3321876794128824
E02006897,-0.20025574361773862,-0.12559198002195077,0.10336929622392972,-0.12044766095078376,-0.28956211690861705,-0.3242823179128784,-0.28956211690861705,-0.3266305727719506
E02001879,-0.3957050298831984,-0.1628080847273442,-0.037307027809871565,-0.22121418860997363,0.6755856905042111,-0.05151500702814732,0.6755856905042111,0.03478737002406195
E02001951,0.21736075114880632,0.7458232044039309,0.17368396167408154,0.975410892103511,-0.18461932019586674,0.4161600692171147,-0.18461932019586674,-0.18303563430412828
E02001955,0.3663407418628308,1.0065459557116712,0.5247353444676955,1.1958611869835845,0.12046772392791934,0.7197367758991945,0.12046772392791934,0.18354784796889403
E02001956,0.8864711381208472,2.234672135150527,1.53686888346158,2.4338909388247987,1.0802589694030627,1.835600753363403,1.0802589694030627,1.129417624432795
E02001950,-0.13277276305483288,-0.2844225960878625,-0.5059922472134137,-0.10242963968629766,-0.8808115285034467,-0.42111842715104747,-0.8808115285034467,-0.7909036720704642
E02001957,0.22238141587273155,1.7520505805598068,1.4732784262421823,1.950763417426831,0.7278460376238238,1.5032426819872455,0.7278460376238238,0.9117591621795095
E02001945,-0.08877972616347116,-0.8792441446737297,-1.0691151165901287,-0.6991276067863815,-1.3130144491174587,-0.9642277640792634,-1.3130144491174587,-1.2763580485834425
E02001930,-0.44263355900968204,-0.1736247493654222,-0.3581372090733652,-0.13593295310701545,-0.5451817684770741,-0.33224584345253544,-0.5451817684770741,-0.33193770594804245
E02001918,-0.3325085728593184,0.16257366457649225,0.10517657022017698,0.08480793036432624,-0.01317551682325554,-0.021995983647055985,-0.01317551682325554,0.11012964512943102
E02001914,-0.2075414184535949,0.679642401529991,0.5966454636265973,0.538308084030582,0.5875726757757704,0.6285272139803353,0.5875726757757704,0.5206562790017076
E02001919,-0.37001597545140447,-0.0431566811536034,-0.0033437848502999683,-0.14441713215798474,0.03898285640395335,-0.15145226303141596,0.03898285640395335,0.07746775121544179
E02001878,-0.6946262704176618,-1.1432913655546775,-1.0507444050194104,-1.1338450814495002,-0.9133179240903987,-1.1953568685985678,-0.9133179240903987,-0.9303540908226611
E02001884,-0.5663735689812239,-0.6569449522919287,-0.5262180762037664,-0.7997565061364972,-0.3998038585261664,-0.7977863395074922,-0.3998038585261664,-0.27430333753726543
E02006900,-0.6289013132746494,-0.5800308575162608,-0.5726899059958254,-0.7674201245388468,0.015925078203306717,-0.710776844831388,0.015925078203306717,-0.2101651888465119
E02001869,-0.02366957736405105,0.1476249442162752,1.2523071755417448,-0.16703135196073765,1.1957629988117493,0.3620967059650899,1.1957629988117493,2.01534394273113
E02001946,-0.3299882909789225,-0.5521541934432761,-0.7479863089265097,-0.4166702608657794,-1.139541415519198,-0.6122992239036118,-1.139541415519198,-0.8930411437935508
E02001834,-0.20217299970849492,0.09028531702957843,-0.036487773345446874,0.197236512449181,-0.006350971136606934,0.14628274601470098,-0.006350971136606934,-0.19811911277508507
