msoa,ScoreCQI,crash_rate,commute_rate,OverallCycleScore,ScoreCQIMean,index_length,index_space_syntax,index_space_syntax_length,commute_path
E02006983,6.914893617021277,0,3.2,0.2584515732677203,38.11904761904762,40.963926194246845,0.2179420543768854,0.2040179436961278,0.3391698333972399
E02006984,13.166144200626958,0,2.1,0.2534780901819157,36.609756097560975,40.92061566896833,0.2170706708991663,0.2164771273483283,0.3033969634430475
E02006985,7.947019867549669,2,2.9,0.402858663554492,33.80503144654088,37.30080947583348,0.2272556495555956,0.2269967063109016,0.274373784670152
E02006986,9.86842105263158,1,4.2,0.41386534464019376,39.41447368421053,40.15783433673745,0.2278895591655333,0.2240679689896262,0.3284475973048309
E02001157,5.539358600583091,1,1.5,0.17672408062188713,33.97994269340974,37.91453276973056,0.1750342426793161,0.1924087373285859,0.1424238909582576
E02001158,1.49812734082397,1,1.8,0.10812370129462817,30.86925795053003,37.088604463623824,0.1653255187453579,0.1696531978429288,0.1930722689163912
E02001159,3.98936170212766,0,1.3,0.14890685300482634,33.40430622009569,36.538907778391746,0.1882511871884163,0.1976035594321106,0.1285152771497272
E02001160,2.2641509433962264,1,1.0,0.16943018006669963,34.896907216494846,37.01875259754835,0.2107171034640998,0.1966792701488616,0.1514259873277383
E02001161,2.82258064516129,1,1.5,0.11153683798923772,34.532,36.12334677777575,0.1743440845180522,0.1743709257588289,0.1733000348674122
E02001162,3.2388663967611335,0,1.4,0.22975046544795705,35.154716981132076,37.071024803913296,0.2186217401479398,0.2187158467401267,0.1864328825972654
E02001163,5.802707930367505,3,1.1,0.25562313393508523,35.963249516441,37.54024040898442,0.1986681140758257,0.198518684355608,0.2188950656230568
E02001164,4.4186046511627906,0,1.7,0.10892784814523776,32.04661016949152,37.08468710324094,0.1780859626059067,0.1815100122226535,0.1613206480282689
E02001165,5.69620253164557,0,1.4,0.0881730809299847,34.76875,35.42308605684444,0.1733578779524245,0.1795402951852714,0.1962842227131806
E02001166,5.063291139240507,0,1.2,0.22346838357593957,34.97560975609756,38.40791101436653,0.214835280588315,0.2194930708419634,0.2175521327684036
E02001167,3.2710280373831773,0,2.3,0.36068816817139243,35.39915966386555,41.22932666146494,0.2208395291374594,0.2436274562853446,0.2600054636862595
E02001168,9.97830802603037,1,1.4,0.27073813900836924,37.66160520607375,39.40519350908209,0.2280807505252495,0.2196809128475253,0.1969590365163775
E02001169,2.896551724137931,1,0.6,0.05347967212740938,36.59379217273954,33.95363730384707,0.1803082943098845,0.1696259214866797,0.211336835812678
